CODCLAVECIC,FECHA,HORA,CANTIDAD,PRECIO
4581967,22/03/22,11:28:12,5000.0,250.0
4882433,22/03/22,11:28:16,30000.0,30.0
23748771,22/03/22,11:29:09,52938.06,39.0
4288415,22/03/22,11:29:12,85000.0,170.0
21390182,22/03/22,11:29:12,15000.0,100.0
3799205,22/03/22,11:29:15,10000.0,160.0
12564906,22/03/22,11:29:16,20000.0,220.0
6223713,22/03/22,11:29:40,10000.0,210.0
10784951,22/03/22,11:30:29,4810.0,460.0
22935765,22/03/22,11:30:49,1268538.14,20.0
4120468,22/03/22,11:30:56,30000.0,160.0
2702196,22/03/22,11:31:11,20000.0,350.0
6133311,22/03/22,11:31:33,100000.0,40.0
1460971,22/03/22,11:31:36,80000.0,50.0
69058,22/03/22,11:31:41,80000.0,70.0
22935765,22/03/22,11:31:54,10961.25,19.0
5761078,22/03/22,11:32:01,20000.0,220.0
48491,22/03/22,11:32:33,10000.0,110.0
49419,22/03/22,11:32:40,13000.0,150.0
7865746,22/03/22,11:32:43,35000.0,50.0
75484,22/03/22,11:33:14,27500.0,320.0
3856801,22/03/22,11:33:15,400000.0,90.0
10952041,22/03/22,11:33:41,12000.0,60.0
10744305,22/03/22,11:33:56,160000.0,40.0
5381614,22/03/22,11:34:05,27000.0,420.0
838778,22/03/22,11:34:09,100000.0,90.0
23422140,22/03/22,11:34:36,310000.0,40.0
358565,22/03/22,11:35:06,20000.0,120.0
237302,22/03/22,11:35:08,40000.0,230.0
22537109,22/03/22,11:35:16,100000.0,40.0
438945,22/03/22,11:35:31,5000.0,370.0
679001,22/03/22,11:35:52,50000.0,320.0
15995700,22/03/22,11:35:53,3000.0,250.0
27444,22/03/22,11:36:18,100000.0,40.0
6858295,22/03/22,11:36:41,500000.0,20.0
3921737,22/03/22,11:36:54,5000.0,200.0
2927,22/03/22,11:37:35,40000.0,210.0
23523476,22/03/22,11:38:01,60000.0,40.0
336155,22/03/22,11:38:15,30000.0,50.0
19698515,22/03/22,11:39:17,49200.0,50.0
11833298,22/03/22,11:39:19,40000.0,160.0
9823594,22/03/22,11:39:33,30000.0,250.0
4122958,22/03/22,11:39:50,11000.0,150.0
2895243,22/03/22,11:40:55,10000.0,260.0
16791906,22/03/22,11:41:15,105000.0,80.0
22131763,22/03/22,11:41:19,20000.0,240.0
10544346,22/03/22,11:41:23,15000.0,250.0
3420782,22/03/22,11:41:32,50000.0,20.0
16917100,22/03/22,11:41:59,70000.0,50.0
11197785,22/03/22,11:42:55,50000.0,220.0
10829810,22/03/22,11:43:05,10000.0,200.0
9045199,22/03/22,11:43:12,250000.0,670.0
7268225,22/03/22,11:43:50,30000.0,90.0
23891390,22/03/22,11:44:04,12000.0,90.0
4027179,22/03/22,11:44:32,5000.0,260.0
3092318,22/03/22,11:44:43,10000.0,210.0
2067694,22/03/22,11:45:14,40000.0,70.0
3359010,22/03/22,11:45:18,20000.0,50.0
22128873,22/03/22,11:45:47,5000.0,420.0
44402,22/03/22,11:46:10,20000.0,220.0
4841953,22/03/22,11:46:58,250000.0,80.0
3593180,22/03/22,11:47:56,20000.0,310.0
13453507,22/03/22,11:48:08,100000.0,420.0
72227,22/03/22,11:48:16,500000.0,530.0
2814237,22/03/22,11:48:17,40000.0,100.0
1353463,22/03/22,11:48:35,5000.0,480.0
7501257,22/03/22,11:48:36,820000.0,25.0
304,22/03/22,11:50:11,22200.0,180.0
10334523,22/03/22,11:51:19,5000.0,520.0
72307,22/03/22,11:51:53,400000.0,40.0
111,22/03/22,11:52:15,52000.0,90.0
92477,22/03/22,11:52:53,55000.0,100.0
46280,22/03/22,11:53:06,10000.0,540.0
4029573,22/03/22,11:53:19,40000.0,40.0
21299797,22/03/22,11:53:19,20000.0,40.0
103654,22/03/22,11:54:15,10000.0,280.0
6292206,22/03/22,11:54:49,100000.0,110.0
104607,22/03/22,11:55:01,150000.0,30.0
15280893,22/03/22,11:55:11,100000.0,100.0
6806980,22/03/22,11:55:16,14000.0,110.0
70294,22/03/22,11:55:22,1200000.0,30.0
8755293,22/03/22,11:55:26,8890.0,430.0
12103135,22/03/22,11:55:27,6000.0,730.0
71556,22/03/22,11:56:02,17000.0,200.0
14859771,22/03/22,11:56:31,106772.91,90.0
46213,22/03/22,11:56:40,40000.0,40.0
67732,22/03/22,11:56:50,5000.0,40.0
11119822,22/03/22,11:57:15,5000.0,180.0
25463188,22/03/22,11:57:29,210000.0,70.0
3730657,22/03/22,11:57:35,1000000.0,25.0
10481554,22/03/22,11:57:45,30000.0,170.0
3473279,22/03/22,11:57:49,20000.0,180.0
11080188,22/03/22,11:57:56,5000.0,280.0
176755,22/03/22,11:58:00,70000.0,15.0
359504,22/03/22,11:58:04,80000.0,60.0
3575464,22/03/22,11:58:35,450000.0,490.0
13685597,22/03/22,11:58:57,375000.0,30.0
70036,22/03/22,11:59:19,168000.0,30.0
65069,22/03/22,11:59:27,26000.0,30.0
2475099,22/03/22,12:00:04,20000.0,100.0
24918272,22/03/22,12:00:06,70000.0,200.0
9913854,22/03/22,12:00:11,35000.0,340.0
2748943,22/03/22,12:00:15,12000.0,240.0
25020,22/03/22,12:00:23,59000.0,140.0
699889,22/03/22,12:00:24,125000.0,130.0
45394,22/03/22,12:01:05,5000.0,140.0
6074493,22/03/22,12:01:15,50000.0,230.0
7422933,22/03/22,12:01:49,15000.0,580.0
6889022,22/03/22,12:02:36,5000.0,710.0
16526,22/03/22,12:03:15,50000.0,200.0
6074493,22/03/22,12:03:50,50000.0,230.0
14643,22/03/22,12:03:56,5000.0,50.0
19845297,22/03/22,12:03:59,7000.0,30.0
14811364,22/03/22,12:04:32,30000.0,190.0
164846,22/03/22,12:04:42,6100.0,270.0
23606247,22/03/22,12:05:11,11000.0,130.0
4619169,22/03/22,12:05:11,10000.0,20.0
6893480,22/03/22,12:05:58,36000.0,40.0
25371372,22/03/22,12:06:10,80000.0,50.0
19687230,22/03/22,12:06:11,12000.0,200.0
10462485,22/03/22,12:06:16,20000.0,230.0
8062542,22/03/22,12:06:46,11000.0,130.0
22476253,22/03/22,12:07:08,125000.0,20.0
4327168,22/03/22,12:07:19,50000.0,50.0
72830,22/03/22,12:07:36,100000.0,200.0
7159191,22/03/22,12:07:39,40000.0,190.0
683741,22/03/22,12:07:50,1940000.0,230.0
6811105,22/03/22,12:07:54,5000.0,50.0
359938,22/03/22,12:08:40,45000.0,80.0
3268202,22/03/22,12:08:41,106000.0,230.0
11739004,22/03/22,12:08:49,30000.0,340.0
17002017,22/03/22,12:09:08,120000.0,540.0
47842,22/03/22,12:09:21,5000.0,40.0
5438308,22/03/22,12:09:53,25000.0,110.0
2740865,22/03/22,12:10:21,1300000.0,70.0
54108,22/03/22,12:10:34,14000.0,60.0
8540801,22/03/22,12:10:43,9000.0,430.0
202482,22/03/22,12:11:10,325000.0,40.0
69895,22/03/22,12:11:35,130000.0,40.0
19365173,22/03/22,12:12:03,5000.0,100.0
14846855,22/03/22,12:12:42,7000.0,340.0
3728485,22/03/22,12:12:50,25000.0,110.0
68658,22/03/22,12:12:58,30000.0,580.0
8480251,22/03/22,12:13:22,5000.0,280.0
11948716,22/03/22,12:13:42,15000.0,140.0
14383627,22/03/22,12:13:48,10000.0,410.0
24032845,22/03/22,12:13:56,245000.0,50.0
60269,22/03/22,12:14:50,100000.0,190.0
22035785,22/03/22,12:14:53,6200.0,580.0
16658,22/03/22,12:15:42,6000.0,650.0
800880,22/03/22,12:16:06,5000.0,420.0
5404341,22/03/22,12:16:08,5000.0,120.0
6995587,22/03/22,12:16:26,5000.0,390.0
470569,22/03/22,12:16:34,20000.0,170.0
16304,22/03/22,12:16:56,92838.2,70.0
5823764,22/03/22,12:17:16,15000.0,220.0
22318848,22/03/22,12:17:20,159151.19,70.0
7508132,22/03/22,12:17:33,1100000.0,50.0
80844,22/03/22,12:18:29,100000.0,21.0
898400,22/03/22,12:18:37,18000.0,240.0
6850036,22/03/22,12:18:37,250000.0,50.0
10235590,22/03/22,12:19:20,10000.0,550.0
19879126,22/03/22,12:19:55,7000.0,320.0
14852049,22/03/22,12:20:29,10000.0,420.0
8887646,22/03/22,12:20:41,5000.0,490.0
22528703,22/03/22,12:20:47,50000.0,690.0
3967782,22/03/22,12:22:22,60000.0,100.0
19561864,22/03/22,12:22:28,5000.0,270.0
6375676,22/03/22,12:22:32,80000.0,50.0
17766474,22/03/22,12:22:58,21000.0,100.0
19561864,22/03/22,12:23:05,14000.0,260.0
22576308,22/03/22,12:24:03,100000.0,610.0
7072306,22/03/22,12:24:08,60000.0,60.0
22962,22/03/22,12:24:43,22000.0,210.0
595267,22/03/22,12:24:55,7930.0,20.0
7045795,22/03/22,12:25:28,12000.0,150.0
10227016,22/03/22,12:25:53,100000.0,100.0
6194853,22/03/22,12:26:12,9000.0,600.0
6146268,22/03/22,12:26:14,35000.0,20.0
14339926,22/03/22,12:26:23,10000.0,440.0
11995673,22/03/22,12:26:23,100000.0,80.0
12669270,22/03/22,12:27:11,20000.0,160.0
9019737,22/03/22,12:27:25,15000.0,130.0
2253128,22/03/22,12:27:52,6500.0,120.0
58861,22/03/22,12:28:16,130000.0,190.0
4865676,22/03/22,12:29:23,5000.0,650.0
1970925,22/03/22,12:30:02,20000.0,100.0
7797725,22/03/22,12:30:03,15000.0,80.0
8540801,22/03/22,12:30:31,9000.0,410.0
4866990,22/03/22,12:30:51,80000.0,370.0
3458240,22/03/22,12:31:19,10000.0,150.0
3329445,22/03/22,12:31:29,50000.0,60.0
9150680,22/03/22,12:31:36,16000.0,200.0
9811783,22/03/22,12:31:54,10000.0,40.0
21569791,22/03/22,12:32:03,24000.0,150.0
3092318,22/03/22,12:32:10,30000.0,110.0
6908647,22/03/22,12:33:02,17000.0,80.0
8935020,22/03/22,12:33:21,7000.0,400.0
1181103,22/03/22,12:34:02,767293.93,20.0
2702672,22/03/22,12:34:22,123000.0,50.0
69568,22/03/22,12:34:31,150000.0,40.0
10771738,22/03/22,12:34:39,5000.0,210.0
5651031,22/03/22,12:34:47,6800.0,230.0
7507737,22/03/22,12:35:05,132000.0,50.0
68635,22/03/22,12:35:41,58000.0,130.0
14213536,22/03/22,12:35:46,10000.0,730.0
432301,22/03/22,12:36:19,17000.0,70.0
5652682,22/03/22,12:36:31,13000.0,280.0
2393612,22/03/22,12:37:07,5000.0,530.0
11262117,22/03/22,12:37:49,6000.0,150.0
3324011,22/03/22,12:37:55,100000.0,50.0
9090809,22/03/22,12:38:30,120000.0,60.0
8654102,22/03/22,12:38:44,80000.0,20.0
3407486,22/03/22,12:39:13,200000.0,150.0
341064,22/03/22,12:39:45,15500.0,170.0
71937,22/03/22,12:39:48,40000.0,590.0
1134634,22/03/22,12:40:19,40000.0,100.0
1844362,22/03/22,12:40:37,20000.0,100.0
69468,22/03/22,12:40:47,30000.0,150.0
8887966,22/03/22,12:40:58,500000.0,25.0
12720069,22/03/22,12:41:02,10000.0,130.0
22558979,22/03/22,12:41:14,5000.0,30.0
14922139,22/03/22,12:41:16,10000.0,300.0
2745634,22/03/22,12:41:36,20000.0,170.0
5006094,22/03/22,12:41:49,500000.0,25.0
341480,22/03/22,12:42:02,24000.0,30.0
7917824,22/03/22,12:42:31,5131.57,230.0
48429,22/03/22,12:42:36,30000.0,200.0
70694,22/03/22,12:43:10,30000.0,230.0
19369158,22/03/22,12:43:26,10000.0,60.0
13982602,22/03/22,12:43:47,5000.0,460.0
5204246,22/03/22,12:44:32,10000.0,260.0
21521483,22/03/22,12:44:37,50000.0,210.0
3492591,22/03/22,12:44:42,40000.0,80.0
4498241,22/03/22,12:45:00,3000.0,190.0
3623468,22/03/22,12:45:25,6000.0,320.0
13886,22/03/22,12:47:48,60000.0,220.0
8394036,22/03/22,12:48:19,80000.0,30.0
8075448,22/03/22,12:48:47,10000.0,80.0
58670,22/03/22,12:49:22,20000.0,60.0
5977465,22/03/22,12:49:26,15000.0,130.0
5131579,22/03/22,12:50:34,90000.0,60.0
5736909,22/03/22,12:50:54,5000.0,620.0
4300958,22/03/22,12:50:57,30000.0,50.0
54324,22/03/22,12:51:39,72000.0,50.0
21568958,22/03/22,12:51:42,20000.0,50.0
50058,22/03/22,12:51:49,219000.0,110.0
23368952,22/03/22,12:52:12,43000.0,180.0
68821,22/03/22,12:52:31,16000.0,120.0
3264722,22/03/22,12:54:01,8000.0,600.0
72871,22/03/22,12:54:09,50000.0,110.0
6139557,22/03/22,12:54:10,15100.0,100.0
16130094,22/03/22,12:54:26,37000.0,570.0
9415434,22/03/22,12:55:25,120000.0,20.0
15947711,22/03/22,12:56:41,3000.0,450.0
21336585,22/03/22,12:56:43,40000.0,100.0
17068,22/03/22,12:56:54,5000.0,380.0
69380,22/03/22,12:57:00,8000.0,400.0
498355,22/03/22,12:57:31,20000.0,50.0
24549316,22/03/22,12:57:41,100000.0,50.0
12406906,22/03/22,12:57:55,20000.0,500.0
21648185,22/03/22,13:01:12,300000.0,20.0
3593997,22/03/22,13:03:14,12000.0,270.0
5501748,22/03/22,13:04:13,15000.0,250.0
19698661,22/03/22,13:04:18,100000.0,100.0
6842619,22/03/22,13:04:26,120000.0,90.0
6041409,22/03/22,13:05:22,40000.0,270.0
765309,22/03/22,13:05:32,20000.0,90.0
6120742,22/03/22,13:06:41,15000.0,100.0
71883,22/03/22,13:07:15,70000.0,30.0
5106358,22/03/22,13:07:20,70000.0,150.0
10294953,22/03/22,13:09:20,12000.0,200.0
49773,22/03/22,13:09:22,5000.0,550.0
3140369,22/03/22,13:10:29,51500.0,550.0
76039,22/03/22,13:11:14,100000.0,500.0
78053,22/03/22,13:11:23,80000.0,70.0
7131418,22/03/22,13:12:39,11000.0,120.0
89671,22/03/22,13:13:01,22000.0,490.0
467600,22/03/22,13:13:15,20000.0,130.0
61183,22/03/22,13:13:34,36000.0,200.0
14796574,22/03/22,13:13:47,75500.0,90.0
9345803,22/03/22,13:13:49,15000.0,610.0
2384369,22/03/22,13:14:29,5000.0,260.0
337981,22/03/22,13:16:01,350000.0,70.0
59299,22/03/22,13:17:27,200000.0,50.0
5899745,22/03/22,13:17:59,11000.0,120.0
169760,22/03/22,13:19:27,26000.0,50.0
8464142,22/03/22,13:22:02,50000.0,30.0
3837460,22/03/22,13:24:49,31000.0,30.0
15021935,22/03/22,13:25:24,120000.0,30.0
4600277,22/03/22,13:26:19,5000.0,50.0
11161112,22/03/22,13:26:33,60000.0,100.0
23629561,22/03/22,13:26:35,150000.0,30.0
5375529,22/03/22,13:28:01,26500.0,50.0
5594250,22/03/22,13:29:01,20000.0,60.0
11161168,22/03/22,13:29:21,28500.0,90.0
1761442,22/03/22,13:29:48,13500.0,50.0
1884165,22/03/22,13:29:49,10000.0,130.0
13127245,22/03/22,13:30:44,20000.0,80.0
4540822,22/03/22,13:33:48,70000.0,100.0
7187924,22/03/22,13:36:38,40000.0,700.0
9764067,22/03/22,13:36:38,10000.0,250.0
10500849,22/03/22,13:39:11,20000.0,350.0
19537255,22/03/22,13:40:05,10001.0,250.0
3749999,22/03/22,13:43:48,15000.0,100.0
10579394,22/03/22,13:45:31,40000.0,150.0
6889815,22/03/22,13:48:05,8000.0,700.0
87768,22/03/22,13:52:49,85000.0,60.0
22801163,22/03/22,13:56:06,10427.81,349.0
21521591,22/03/22,13:57:04,236966.82,179.0
21521598,22/03/22,13:57:43,157977.88,179.0
278071,22/03/22,14:02:31,10000.0,750.0
4561785,22/03/22,14:06:03,5000.0,300.0
91318,22/03/22,14:10:16,20000.0,150.0
21487583,22/03/22,14:12:50,50000.0,250.0
19949290,22/03/22,14:14:12,50000.0,100.0
6678492,22/03/22,14:17:35,5000.0,320.0
2747645,22/03/22,14:20:56,10500.0,200.0
8016844,22/03/22,14:26:38,5000.0,650.0
25944,22/03/22,14:27:30,25000.0,400.0
7910658,22/03/22,14:28:24,50000.0,500.0
103654,22/03/22,14:30:41,5000.0,400.0
21557077,22/03/22,14:31:58,50000.0,250.0
130787,22/03/22,14:39:00,40000.0,200.0
3583,22/03/22,14:43:28,50000.0,700.0
22619766,22/03/22,14:50:26,8700.0,350.0
8654155,22/03/22,14:53:24,10000.0,650.0
2919868,22/03/22,14:59:55,15000.0,600.0
8629664,22/03/22,15:04:43,15000.0,600.0
71341,22/03/22,15:04:53,72000.0,650.0
48429,22/03/22,15:05:33,100000.0,450.0
10500849,22/03/22,15:05:56,20000.0,350.0
27002964,22/03/22,15:06:20,29500.0,350.0
13099055,22/03/22,15:09:51,335000.0,220.0
12272787,22/03/22,15:11:38,45000.0,300.0
5970618,22/03/22,15:13:09,49000.0,200.0
12030028,22/03/22,15:21:11,52631.58,199.0
142,22/03/22,15:26:37,6000.0,650.0
6095754,22/03/22,15:27:02,5000.0,500.0
15620,22/03/22,15:27:03,10000.0,50.0
5953077,22/03/22,15:28:41,130000.0,650.0
12240916,22/03/22,15:31:14,15000.0,500.0
3273472,22/03/22,15:32:45,15000.0,650.0
24673898,22/03/22,15:34:42,35000.0,50.0
24633213,22/03/22,15:35:19,5000.0,450.0
70130,22/03/22,15:36:28,7000.0,530.0
19537255,22/03/22,15:38:33,10001.0,219.0
6204469,22/03/22,15:43:54,103000.0,300.0
19358079,22/03/22,15:46:21,41000.0,500.0
19763368,22/03/22,15:55:14,8500.0,550.0
115042,22/03/22,15:57:34,5000.0,700.0
8276430,22/03/22,15:59:02,35000.0,100.0
3223561,22/03/22,16:01:18,10000.0,110.0
21692804,22/03/22,16:01:29,30000.0,750.0
22715352,22/03/22,16:02:02,5000.0,450.0
10420342,22/03/22,16:02:50,10000.0,150.0
5148042,22/03/22,16:06:50,5000.0,600.0
40280,22/03/22,16:11:23,10000.0,260.0
8585859,22/03/22,16:13:48,25200.0,300.0
7134618,22/03/22,16:17:29,30000.0,30.0
12714725,22/03/22,16:17:53,10000.0,80.0
5254849,22/03/22,16:19:37,25000.0,650.0
48429,22/03/22,16:19:40,100000.0,650.0
3140369,22/03/22,16:21:49,5914.0,550.0
3086708,22/03/22,16:27:30,35000.0,700.0
18018988,22/03/22,16:36:00,61500.0,50.0
16633075,22/03/22,16:43:27,26000.0,250.0
24244364,22/03/22,16:45:37,17500.0,70.0
69426,22/03/22,16:46:31,78000.0,600.0
3351750,22/03/22,16:46:42,8500.0,550.0
2231477,22/03/22,16:47:12,5100.0,330.0
23598525,22/03/22,16:50:10,15000.0,700.0
18416726,22/03/22,16:50:57,10000.0,650.0
8885701,22/03/22,16:53:14,30000.0,100.0
15954968,22/03/22,16:55:36,27000.0,350.0
8497621,22/03/22,16:59:47,20000.0,130.0
22290473,22/03/22,17:03:01,10000.0,650.0
6279546,22/03/22,17:12:04,10000.0,300.0
3855317,22/03/22,17:16:35,4000.0,200.0
3278494,22/03/22,17:16:56,60000.0,550.0
467600,22/03/22,17:18:10,5000.0,250.0
21691312,22/03/22,17:19:56,9000.0,550.0
19524210,22/03/22,17:22:59,103000.0,120.0
4865676,22/03/22,17:24:19,5000.0,650.0
11653988,22/03/22,17:25:14,10000.0,200.0
69964,22/03/22,17:28:24,38000.0,100.0
24937632,22/03/22,17:33:15,10767.16,600.0
4975112,22/03/22,17:45:35,30000.0,600.0
23103501,22/03/22,17:51:10,16000.0,250.0
77009,22/03/22,17:52:06,27800.0,220.0
40805,22/03/22,18:33:23,75000.0,750.0
650161,23/03/22,08:58:55,70000.0,40.0
1937080,23/03/22,09:01:57,40000.0,520.0
5252794,23/03/22,09:04:27,10000.0,360.0
60136,23/03/22,09:04:48,300000.0,20.0
19764055,23/03/22,09:06:49,50000.0,30.0
4321541,23/03/22,09:07:21,5000.0,330.0
498355,23/03/22,09:08:18,40000.0,40.0
5269553,23/03/22,09:08:35,298000.0,50.0
9568398,23/03/22,09:08:40,100000.0,80.0
3532330,23/03/22,09:08:48,20500.0,290.0
618528,23/03/22,09:09:46,13000.0,150.0
22581099,23/03/22,09:10:06,110000.0,50.0
70152,23/03/22,09:10:06,1700000.0,30.0
3380406,23/03/22,09:10:57,25000.0,310.0
11185801,23/03/22,09:11:05,90000.0,140.0
13246908,23/03/22,09:12:11,180746.75,149.0
5392213,23/03/22,09:12:55,17069.33,330.0
60880,23/03/22,09:13:01,20000.0,120.0
1668675,23/03/22,09:13:09,10000.0,200.0
16493921,23/03/22,09:15:17,31000.0,300.0
10495738,23/03/22,09:15:49,20000.0,50.0
7379815,23/03/22,09:16:33,5000.0,200.0
14944353,23/03/22,09:16:41,15000.0,200.0
5165208,23/03/22,09:16:51,100000.0,400.0
12693277,23/03/22,09:17:01,15000.0,250.0
19285960,23/03/22,09:17:40,203071.22,19.0
50150,23/03/22,09:17:55,21000.0,150.0
12617443,23/03/22,09:18:01,15000.0,50.0
4884295,23/03/22,09:18:48,50000.0,110.0
6103847,23/03/22,09:19:11,23000.0,350.0
3914855,23/03/22,09:19:30,200000.0,200.0
4585003,23/03/22,09:20:07,150000.0,350.0
9839586,23/03/22,09:20:16,33000.0,30.0
9309217,23/03/22,09:21:04,70000.0,250.0
18480,23/03/22,09:22:02,30000.0,80.0
6536761,23/03/22,09:22:26,64000.0,110.0
22426355,23/03/22,09:23:13,10000.0,100.0
5852380,23/03/22,09:23:16,300000.0,200.0
18096432,23/03/22,09:23:33,3000.0,390.0
16069903,23/03/22,09:23:39,10000.0,220.0
19455,23/03/22,09:23:56,8000.0,530.0
25993569,23/03/22,09:23:58,47300.0,280.0
8779207,23/03/22,09:24:03,6000.0,380.0
5954587,23/03/22,09:24:07,13000.0,220.0
4325911,23/03/22,09:24:08,50000.0,100.0
15280893,23/03/22,09:24:37,50000.0,100.0
64188,23/03/22,09:25:01,5000.0,600.0
23484446,23/03/22,09:25:36,400000.0,60.0
189351,23/03/22,09:25:52,20000.0,250.0
69024,23/03/22,09:26:26,10000.0,50.0
19404635,23/03/22,09:26:38,5000.0,300.0
22228596,23/03/22,09:27:52,25000.0,15.0
5251640,23/03/22,09:27:52,39000.0,140.0
48567,23/03/22,09:27:53,5500.0,580.0
18745,23/03/22,09:28:48,50000.0,90.0
2700653,23/03/22,09:29:21,30000.0,230.0
206377,23/03/22,09:30:30,25000.0,230.0
3914855,23/03/22,09:30:46,100000.0,230.0
260781,23/03/22,09:30:47,120000.0,290.0
1420,23/03/22,09:30:57,30000.0,30.0
10381288,23/03/22,09:31:04,100000.0,40.0
6767915,23/03/22,09:31:22,196652.05,30.0
8278867,23/03/22,09:31:25,4000.0,605.0
4499303,23/03/22,09:34:15,70000.0,65.0
47080,23/03/22,09:34:23,140000.0,45.0
6133311,23/03/22,09:34:26,100000.0,40.0
70354,23/03/22,09:35:01,180000.0,60.0
59238,23/03/22,09:36:00,10540.0,210.0
13325843,23/03/22,09:36:11,10000.0,255.0
70325,23/03/22,09:36:12,20000.0,125.0
14967487,23/03/22,09:36:16,10000.0,130.0
70325,23/03/22,09:36:47,10000.0,125.0
2740740,23/03/22,09:37:27,50000.0,225.0
70953,23/03/22,09:37:42,15000.0,125.0
17710336,23/03/22,09:37:47,200000.0,50.0
70953,23/03/22,09:38:14,10000.0,125.0
3875139,23/03/22,09:39:23,15000.0,130.0
50592,23/03/22,09:39:38,35000.0,680.0
14346681,23/03/22,09:40:18,5670.91,259.0
5516904,23/03/22,09:40:21,230000.0,30.0
22421045,23/03/22,09:40:29,1000000.0,50.0
2805424,23/03/22,09:41:43,100000.0,20.0
24640,23/03/22,09:41:52,5000.0,300.0
6128015,23/03/22,09:42:03,300000.0,250.0
6039073,23/03/22,09:42:27,250000.0,20.0
24375920,23/03/22,09:42:43,50000.0,60.0
5876300,23/03/22,09:42:49,150000.0,270.0
9592082,23/03/22,09:44:07,30000.0,170.0
3036024,23/03/22,09:45:34,12000.0,180.0
5147974,23/03/22,09:45:40,30000.0,90.0
69024,23/03/22,09:45:58,100000.0,70.0
2700653,23/03/22,09:46:08,45000.0,240.0
12412405,23/03/22,09:46:42,7500.0,730.0
1051476,23/03/22,09:46:58,100000.0,20.0
5876300,23/03/22,09:47:38,180000.0,260.0
17000635,23/03/22,09:47:39,10000.0,110.0
5979184,23/03/22,09:48:11,5000.0,550.0
2805424,23/03/22,09:48:12,100000.0,20.0
275477,23/03/22,09:48:13,1000000.0,20.0
4460756,23/03/22,09:48:20,10000.0,130.0
1951687,23/03/22,09:49:06,5000.0,110.0
3900775,23/03/22,09:49:11,5900.0,280.0
12680444,23/03/22,09:49:22,20000.0,580.0
3583,23/03/22,09:49:23,50000.0,700.0
4600277,23/03/22,09:49:29,10000.0,50.0
1784510,23/03/22,09:49:37,10000.0,280.0
61085,23/03/22,09:50:14,240000.0,60.0
49745,23/03/22,09:50:20,75000.0,250.0
19457970,23/03/22,09:50:20,250000.0,40.0
3726978,23/03/22,09:50:21,10000.0,280.0
11266677,23/03/22,09:51:20,30000.0,80.0
22470254,23/03/22,09:51:47,8536.04,210.0
12564906,23/03/22,09:51:57,5000.0,150.0
7351659,23/03/22,09:52:10,5000.0,70.0
4882433,23/03/22,09:52:15,40000.0,20.0
2727113,23/03/22,09:53:25,5500.0,200.0
8074135,23/03/22,09:54:15,119000.0,20.0
69379,23/03/22,09:54:42,30000.0,200.0
9775614,23/03/22,09:54:43,21333.33,200.0
11106171,23/03/22,09:55:05,17000.0,100.0
2885653,23/03/22,09:56:29,30000.0,20.0
11953767,23/03/22,09:56:38,50000.0,110.0
19872149,23/03/22,09:57:33,51000.0,70.0
3092318,23/03/22,09:57:36,30000.0,170.0
21222832,23/03/22,09:57:38,200000.0,210.0
6923227,23/03/22,09:57:44,10000.0,260.0
68658,23/03/22,09:57:46,250000.0,570.0
12701552,23/03/22,09:58:20,30000.0,70.0
7279437,23/03/22,09:58:28,50000.0,210.0
14503492,23/03/22,09:58:36,500000.0,410.0
9015733,23/03/22,09:59:27,90000.0,70.0
7863960,23/03/22,09:59:27,10000.0,310.0
4613806,23/03/22,09:59:41,320000.0,140.0
24784210,23/03/22,09:59:43,6000.0,270.0
23341722,23/03/22,10:00:24,150000.0,100.0
12611842,23/03/22,10:00:43,95000.0,80.0
498355,23/03/22,10:01:11,20000.0,40.0
8783977,23/03/22,10:01:28,280000.0,80.0
375523,23/03/22,10:01:53,10000.0,70.0
4522231,23/03/22,10:02:12,100000.0,30.0
9717537,23/03/22,10:02:22,220000.0,90.0
57533,23/03/22,10:02:39,600000.0,25.0
4998968,23/03/22,10:03:20,6000.0,110.0
12694238,23/03/22,10:03:46,72000.0,210.0
11233674,23/03/22,10:03:53,75000.0,130.0
11327268,23/03/22,10:04:18,40000.0,110.0
25720027,23/03/22,10:04:29,16000.0,160.0
70701,23/03/22,10:04:39,200000.0,30.0
71566,23/03/22,10:04:40,400000.0,30.0
10887829,23/03/22,10:05:07,20000.0,110.0
7115795,23/03/22,10:05:34,40000.0,80.0
9651190,23/03/22,10:05:40,200000.0,140.0
14877333,23/03/22,10:06:05,1000000.0,410.0
68635,23/03/22,10:06:07,70000.0,110.0
3835197,23/03/22,10:06:10,10000.0,120.0
4290376,23/03/22,10:06:13,87000.0,50.0
54914,23/03/22,10:06:26,26500.0,240.0
14368605,23/03/22,10:06:42,20000.0,160.0
13693782,23/03/22,10:06:58,100000.0,80.0
7031687,23/03/22,10:07:10,15000.0,450.0
71721,23/03/22,10:07:19,110000.0,100.0
2913524,23/03/22,10:07:33,15000.0,90.0
3089935,23/03/22,10:07:57,45000.0,240.0
14655,23/03/22,10:08:17,50000.0,210.0
19624839,23/03/22,10:09:17,15000.0,120.0
19928271,23/03/22,10:09:18,21200.0,110.0
8934121,23/03/22,10:09:46,10000.0,120.0
19481163,23/03/22,10:09:55,40000.0,210.0
13778,23/03/22,10:11:06,750000.0,30.0
7499557,23/03/22,10:11:50,40000.0,260.0
7131418,23/03/22,10:11:50,13000.0,140.0
50899,23/03/22,10:12:05,100000.0,90.0
65738,23/03/22,10:12:06,150000.0,380.0
